# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    175     60      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  13352   2794 
    1    155     62      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17599   1941 
    0    176     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18140   2286 
    1    154     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  21792   2142 
    0    176     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  19844   2428 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  19123   2498 
    0    177     61      -    100      8      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  20538   2043 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18674   2481 
    0    176     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  19272   2075 
    1    155     62      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  15683   2195 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  14278   1905 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  14954   1923 
    0    177     61      -    100      7      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  15662   2187 
    1    155     62      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20428   1999 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  19305   1723 
    1    154     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18138   2370 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  16180   2163 
    1    155     62      -    100      4      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18632   2334 
    0    176     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18025   2150 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17720   1841 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  17382   2114 
    1    154     62      -    100      4      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16355   1790 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  19618   2312 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18866   2283 
    0    176     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  23717   2231 
    1    154     63      -    100      4      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20388   2509 
    0    178     61      -    100      7      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  20116   2433 
    1    154     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20284   2304 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  13108   2639 
    1    156     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16170   1656 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  12373   2325 
    1    155     62      -    100      7      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  15351   1651 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  13107   2896 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20094   2005 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18653   1596 
    1    155     62      -    100      8      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22739   2116 
    0    179     61      -    100      1      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  19966   2490 
    1    154     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22022   2120 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  19555   2312 
    1    155     62      -    100      7      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  14569   2842 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  19550   2341 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17043   2363 
    0    178     61      -    100      1      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  16646   1935 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20374   2106 
    0    177     61      -    100      5      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  22923   2297 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  11150   2182 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  20316   1830 
    1    154     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  13281   2838 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  19569   1719 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20844   2531 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  20295   1903 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16549   1883 
    0    181     61      -    100      5      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  17409   2498 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  21689   2175 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  15235   1938 
    1    154     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17348   1943 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  16179   1870 
    1    154     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20300   2608 
    0    178     61      -    100      5      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  13779   2783 
    1    155     62      -    100      4      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  19626   1851 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  13619   2896 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18767   1912 
    0    178     61      -    100      5      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  20513   2284 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17354   1925 
    0    180     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18046   2001 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20839   2230 
    0    179     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  21297   1857 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18725   2318 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  20804   1887 
    1    154     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18797   2082 
    0    178     61      -    100      4      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  15417   1938 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20863   2029 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18211   2291 
    1    155     62      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18120   1998 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    179     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18380   2335 
    1    154     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22916   2321 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  17573   2272 
    1    155     62      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16180   1923 
    0    178     61      -    100      7      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  15955   2078 
    1    155     62      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22429   2036 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  14264   2639 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18147   1920 
    0    179     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  20363   2286 
    1    155     62      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  13479   2726 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  17907   2139 
    1    155     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  14272   2696 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  14384   1951 
    1    155     61      -    100      6      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  19842   2322 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  21530   2450 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  19197   2596 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  19935   1943 
    1    155     61      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20552   1860 
    0    176     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18120   1773 
    1    155     61      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16436   2354 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  20475   2517 
    1    155     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17082   1652 
    0    179     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18358   2198 
    1    154     61      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17895   1872 
    0    176     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  17897   2399 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20820   2116 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18629   1918 
    1    154     61      -    100      6      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  19612   2255 
    0    178     61      -    100      6      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  19888   2321 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18857   1970 
    0    179     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18148   2028 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16760   2121 
    0    177     61      -    100      7      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  16928   2169 
    1    155     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  23253   2197 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  16610   2382 
    1    155     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20794   2452 
    0    180     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  15658   1809 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  24008   2423 
    0    179     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  15141   1846 
    1    153     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20354   1694 
    0    178     61      -    100      8      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  22430   1978 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  19526   2447 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  17440   1968 
    1    154     61      -    100      7      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  15934   2020 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    180     61      -    100      7      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  19869   2564 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20343   2110 
    0    176     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18339   1933 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22525   2543 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  14162   2810 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20739   2334 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  14226   2473 
    1    153     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  14588   2702 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  14651   1964 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18653   2200 
    0    177     61      -    100      5      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18352   1652 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  14002   2725 
    0    179     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18344   2347 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16339   1756 
    0    177     61      -    100      5      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  16895   1999 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18504   1618 
    0    176     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18576   1930 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20614   2114 
    0    177     61      -    100      5      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18568   2561 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20088   2213 
    0    177     61      -    100      5      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18032   1881 
    1    154     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16849   1987 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18818   2151 
    1    154     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18657   1918 
    0    177     61      -    100      5      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  14402   2106 
    1    154     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18151   1878 
    0    176     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18286   1968 
    1    154     60      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  21332   2339 
    0    178     61      -    100      5      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  14136   2816 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  19854   2099 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  20033   1703 
    1    154     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  12992   2203 
    0    178     61      -    100      5      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  19303   2338 
    1    154     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18783   2859 
    0    178     61      -    100      5      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  16154   1952 
    1    154     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22152   1886 
    0    179     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  19575   2026 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17627   2225 
    0    176     61      -    100      3      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  14375   2104 
    1    154     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16405   1969 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  14303   2179 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  15220   2076 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  22682   2391 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17183   1650 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  20647   2004 
    1    153     60      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  14301   2060 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  20036   2362 
    1    153     60      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18383   1969 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  21250   2144 
    1    154     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18352   2338 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  16949   1806 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22324   2146 
    0    178     61      -    100      9      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  16916   1971 
    1    154     60      -    100      6      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20493   2249 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  16822   1771 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16810   2049 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  20400   2164 
    1    153     60      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  15014   1909 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  18792   2219 
    1    154     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18857   2340 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  21801   2163 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20788   2592 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  15708   1767 
    1    153     60      -    100      7      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18294   1981 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  16925   2341 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20652   1942 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  15476   1849 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  14855   1656 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  22084   1974 
    1    153     60      -    100      6      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  15172   1871 
    0    177     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  21329   2057 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  15204   2135 
    0    178     61      -    100      0      0      0      0      0   9501   1950      0      0  22317      4      0      -      -      0  20845   2173 
    1    152     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  14873   1736 
