# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    171     54      -    100      0      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  18077   1902 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16814   2019 
    0    171     54      -    100      0      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  15386   1563 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  21572   1954 
    0    171     54      -    100      0      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  19813   1843 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18077   1631 
    0    171     55      -    100      0      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  17395   2111 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  15935   1585 
    0    171     54      -    100      0      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  17174   2044 
    1    154     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20156   2408 
    0    171     54      -    100      0      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  15677   2377 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18619   1676 
    0    171     54      -    100      0      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  16932   1488 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18895   1984 
    0    171     54      -    100      0      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  23473   2354 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  14215   1933 
    0    171     54      -    100      5      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  18645   1743 
    1    153     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  19321   2198 
    0    171     54      -    100      0      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  19284   1999 
    1    153     60      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17617   1798 
    0    171     54      -    100      0      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  14222   1745 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18168   2113 
    0    171     54      -    100      0      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  18860   1915 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  19693   2178 
    0    171     54      -    100      6      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  16811   2222 
    1    153     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16511   1748 
    0    172     55      -    100      6      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  21372   2081 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17358   1938 
    0    172     55      -    100      0      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  18375   2358 
    1    154     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20842   2257 
    0    171     55      -    100      0      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  24466   3792 
    1    153     60      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  33028   3800 
    0    175     55      -    100      0      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  16050   2732 
    1    158     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16613   2819 
    0    181     55      -    100      0      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  23324   4354 
    1    163     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16965   2666 
    0    176     55      -    100      5      0      0      0      0   9501   1980      0      0  22317      4      0      -      -      0  22784   3532 
    1    159     62      -    100      7      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  24042   3930 
    0    180     55      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  22942   3708 
    1    159     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  25245   3699 
    0    179     55      -    100      8      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  21798   1109 
    1    161     61      -    100      8      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16694   2558 
    0    172     55      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  23644   2435 
    1    153     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20082   2601 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    172     55      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  29599   3654 
    1    156     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18119   2828 
    0    175     55      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  19604   2891 
    1    158     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0   5538   2606 
    0    180     55      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  23672   3523 
    1    164     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  23890   3598 
    0    178     55      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  23385   3637 
    1    161     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  31351   3764 
    0    176     55      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  25954   3700 
    1    159     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  31753   3742 
    0    180     56      -    100     21      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  23682   3600 
    1    163     61      -    100     19      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  23698   3557 
    0    180     56      -    100     17      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0   7737   2717 
    1    163     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  19552   1855 
    0    177     55      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  17445   2124 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  13248   2666 
    0    172     55      -    100      5      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  22839   2567 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17829   1603 
    0    171     55      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  20539   2398 
    1    153     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18397   2445 
    0    172     55      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  16946   2329 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22035   2493 
    0    173     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  28049   3554 
    1    156     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  46016   2961 
    0    175     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  14468   2931 
    1    159     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0   2474   2622 
    0    178     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  20096   2075 
    1    160     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  19870   2347 
    0    172     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  17176   2402 
    1    153     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  14785   1688 
    0    172     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  19312   2361 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  19602   2389 
    0    172     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  19539   2116 
    1    153     61      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17398   2331 
    0    172     56      -    100      5      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  19118   1993 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18053   2147 
    0    172     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  18650   2229 
    1    154     61      -    100      1      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  19519   2029 
    0    173     56      -    100      1      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  11721   2610 
    1    155     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20048   2282 
    0    172     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  19744   2395 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22465   2707 
    0    172     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  20352   2591 
    1    155     61      -    100      6      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22735   2563 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    173     56      -    100      8      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  24722   1133 
    1    155     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22112   2958 
    0    173     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  21966   2661 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  21412   1998 
    0    172     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  13624   2949 
    1    153     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22027   2263 
    0    172     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  15399   2218 
    1    153     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  21682   2424 
    0    173     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  14483   2011 
    1    154     61      -    100      6      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18835   2179 
    0    173     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  17140   1686 
    1    154     61      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20494   2369 
    0    173     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  16357   1822 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  19621   2196 
    0    173     57      -    100      8      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  19305   1993 
    1    155     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  15698   2192 
    0    173     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  18329   1975 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17128   2258 
    0    173     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  17854   2346 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22746   2198 
    0    172     56      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  18524   2445 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16671   1817 
    0    172     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  15636   1681 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  15451   1878 
    0    172     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  18406   1766 
    1    155     62      -    100      6      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22129   2225 
    0    173     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  17442   2297 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18820   1935 
    0    173     57      -    100      1      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  20381   1699 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  12561   2439 
    0    173     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  19594   2266 
    1    154     61      -    100      6      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  25314   2338 
    0    172     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  16867   2320 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0   9978   2704 
    0    177     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  23536   3792 
    1    159     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  32545   4874 
    0    180     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  29192   4367 
    1    162     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  30203   4320 
    0    176     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  13557   3699 
    1    159     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  37770   3534 
    0    179     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  21267   2428 
    1    160     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20989   2501 
    0    173     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  26752   3750 
    1    156     62      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  31911   3801 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    177     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  23066   2872 
    1    159     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  14871   2862 
    0    178     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  21301   2767 
    1    158     61      -    100      9      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  21440   2421 
    0    174     57      -    100      6      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  17330   1795 
    1    155     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  29096   1452 
    0    178     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  27622   3659 
    1    159     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  30061   2090 
    0    177     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  19190   3051 
    1    164     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  30669   3410 
    0    177     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0   2429   2460 
    1    159     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  30076   3623 
    0    177     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  22297   3598 
    1    159     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  15167   2664 
    0    181     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  20803   2547 
    1    162     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  19536   2165 
    0    173     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  20485   2150 
    1    155     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20343   2283 
    0    174     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  17775   2063 
    1    153     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17609   2118 
    0    173     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  19363   1709 
    1    154     61      -    100      6      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  23510   2266 
    0    174     57      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  19312   2018 
    1    153     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22209   2476 
    0    173     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  21284   2418 
    1    153     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  21538   2337 
    0    173     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  13712   2624 
    1    155     61      -    100      6      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17829   2046 
    0    174     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  16630   2497 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20613   1083 
    0    173     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  18065   1827 
    1    153     61      -    100      3      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17164   2055 
    0    174     58      -    100      6      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  21757   2590 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  23510   2285 
    0    176     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  28519   3641 
    1    157     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  27144   3698 
    0    177     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  18806   2303 
    1    159     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  12629   2448 
    0    174     58      -    100      8      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  17775   2407 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22758   1085 
    0    173     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  19594   1973 
    1    153     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20001   2388 
    0    174     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  20085   2458 
    1    155     61      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20318   2393 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0    173     58      -    100      8      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  11200   1643 
    1    153     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  21719   2508 
    0    173     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  18872   2531 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  22676   2255 
    0    175     58      -    100      5      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  20375   2588 
    1    154     61      -    100      5      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  23775   2338 
    0    175     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  23010   2677 
    1    153     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  14354   2414 
    0    174     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  20765   2251 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  18607   2253 
    0    173     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  16676   2255 
    1    154     61      -    100      2      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  19059   2086 
    0    174     58      -    100      5      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  16851   1801 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  20554   2101 
    0    173     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  19567   2318 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  15450   1676 
    0    174     58      -    100      5      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  16588   1709 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  16627   2150 
    0    174     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  20343   2229 
    1    154     61      -    100      7      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  11142   2341 
    0    174     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  22425   2455 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  15271   2493 
    0    174     58      -    100      5      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  20635   2025 
    1    153     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  13553   2540 
    0    173     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  20624   2379 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  13969   1773 
    0    174     58      -    100      5      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  22426   2211 
    1    154     61      -    100      0      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17966   2413 
    0    173     58      -    100      0      0      0      0      0   9501   1965      0      0  22317      4      0      -      -      0  20370   2202 
    1    154     61      -    100      7      0      0      0      0   9501   1905      0      0  22317  22317      0      -      -      0  17147   1873 
